"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Tesla #DeepScale #driverless #cars #sensors #mapping #autonomousvehicles
Tesla is buying computer vision start-up… https://t.co/KmMlRuI6N6",FALSE,1,NA,2019-10-02 12:03:29,TRUE,NA,"1179366290269622277",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LawQuinte",0,FALSE,FALSE,NA,NA
"Tesla is reportedly buying a computer-vision company to help it make the technology for self-driving cars (TSLA)… https://t.co/K4LEhISbKW",FALSE,0,NA,2019-10-02 12:03:04,TRUE,NA,"1179366184321458177",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"7/ Update: Germany, Switzerland and Belgium. All estimates as we only have brand~totals.

EU M3 ex-UK totals ~20,30… https://t.co/6QnfTode0B",FALSE,16,"fly4dat",2019-10-02 12:02:44,TRUE,"1179104971368914945","1179366099172892673","1049788797506990090","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fly4dat",0,FALSE,FALSE,NA,NA
"#WeeklyWisdom 🧠 

Great #quote by the well-know Elon Musk. In order to innovate, one must try again after failing m… https://t.co/eAx93OdqCY",FALSE,0,NA,2019-10-02 12:01:53,TRUE,NA,"1179365888161652736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KpnNewBusiness",0,FALSE,FALSE,NA,NA
"RT @HannaImports: The #Tesla Model S is the safest, quickest car on the road. Check this one out in our inventory today! &gt; https://t.co/Ztt…",FALSE,0,NA,2019-10-02 12:00:37,FALSE,NA,"1179365568983511040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivvchy",1,TRUE,FALSE,NA,NA
"RT @Synced_Global: Tesla is buying computer vision start-up DeepScale in a quest to create truly driverless cars. via @CNBC #Tesla #compute…",FALSE,0,NA,2019-10-02 12:00:33,FALSE,NA,"1179365551921078275",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmdmdddmmm",1,TRUE,FALSE,NA,NA
"RT @EverydayTesla: Slow cars get really excited when they see a tesla.. I didn’t waste any charge on this.
#tesla
#model3 https://t.co/7cDQ…",FALSE,0,NA,2019-10-02 12:00:24,FALSE,NA,"1179365512830181377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocket_quote",4,TRUE,FALSE,NA,NA
"RT @TeslaStraya: I love this car ❤️ @Tesla #model3 #Model3AU #tesla https://t.co/JiwmSvKIHa",FALSE,0,NA,2019-10-02 12:00:22,FALSE,NA,"1179365505909567489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Number21biofue1",2,TRUE,FALSE,NA,NA
"RT @sydney_ev: How do they keep the floors so clean with so many cars! #tesla https://t.co/CuXd12yWnB",FALSE,0,NA,2019-10-02 11:58:55,FALSE,NA,"1179365138568269828",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Number21biofue1",2,TRUE,FALSE,NA,NA
"Yes, Teslas are definitely the ultimate wedding cars💯

#Tesla https://t.co/XH0YoonuKO https://t.co/Gx1LudrP5l",FALSE,77,NA,2019-10-02 11:58:49,FALSE,NA,"1179365114446782464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vincent13031925",4,FALSE,FALSE,NA,NA
"NEW Show!

The S. Anthony Thomas Show
Tesla Vs My Camry #44
https://t.co/ypg8NEFpXM

In this episode, S. Anthony ta… https://t.co/ZqSZlnBslE",FALSE,0,NA,2019-10-02 11:58:37,TRUE,NA,"1179365066078146561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheSAnthonyTho1",0,FALSE,FALSE,NA,NA
"I visited Tesla Science Centre in Long Island. I want to thank the wonderful people who welcomed me and showed me a… https://t.co/pnsHCOMrHq",FALSE,1,NA,2019-10-02 11:58:06,TRUE,NA,"1179364935752650752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocket_quote",0,FALSE,FALSE,NA,NA
"Tesla relaunches Model 3 key fob and fixes major drawback #tesla #eCar https://t.co/7Ii6QKgtWM",FALSE,0,NA,2019-10-02 11:57:13,FALSE,NA,"1179364711802032129",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jeff1601",0,FALSE,FALSE,NA,NA
"It's time that #PresidentTrump provide #fulldisclosure about #Tartary and #Tartaria. There were 80 countries, a… https://t.co/QPnbW5YSVD",FALSE,0,NA,2019-10-02 11:56:09,TRUE,NA,"1179364441596534785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garrett29563747",0,FALSE,FALSE,NA,NA
"Tesla acquires computer vision startup DeepScale in push towards robotaxis 
https://t.co/7sxdJr9fK4  #Tesla #Musk… https://t.co/LmWoY2BywE",FALSE,0,NA,2019-10-02 11:56:04,TRUE,NA,"1179364423699505152",NA,"<a href=""https://nustrivia.com"" rel=""nofollow"">BreakingAI</a>","breaking_ai",0,FALSE,FALSE,NA,NA
"Novak practicing with his dog #Tesla https://t.co/F84WXznMV9 @YouTube",FALSE,1,NA,2019-10-02 11:55:31,FALSE,NA,"1179364282032635907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocket_quote",0,FALSE,FALSE,NA,NA
"RT @guidaautonoma: #Tesla reportedly buys #AI startup that helps #selfdrivingcars see

https://t.co/i3GwjEXXAS
#iot #autonomousvehicles #au…",FALSE,0,NA,2019-10-02 11:54:26,FALSE,NA,"1179364010656964609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MathieuCordes",4,TRUE,FALSE,NA,NA
"RT @TeslaPodcast: Tesla reportedly acquiring @DeepScale_

“DeepScale’s technology was designed to help automakers use low-wattage processor…",FALSE,0,NA,2019-10-02 11:44:46,FALSE,NA,"1179361576861798419",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PetBeeEric",20,TRUE,FALSE,NA,NA
"Tesla is buying computer vision start-up DeepScale in a quest to create truly driverless cars… https://t.co/c8I0n4LKUV",FALSE,0,NA,2019-10-02 11:44:04,TRUE,NA,"1179361404178051072",NA,"<a href=""https://rius.ca"" rel=""nofollow"">NUS Trivia</a>","NusTrivia",0,FALSE,FALSE,NA,NA
"RT @globaltimesnews: US electric carmaker #Tesla sets up a wholly owned construction firm in Shanghai, media reported. https://t.co/ePzzDr1…",FALSE,0,NA,2019-10-02 11:43:01,FALSE,NA,"1179361138422800385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BRASIL_ACABOU",6,TRUE,FALSE,NA,NA
"RT @johnkoetsier: Watch Tesla’s Smart Summon impressively navigate parking lots driverless #Tesla #driverless #SelfDriving  https://t.co/FF…",FALSE,0,NA,2019-10-02 11:42:44,FALSE,NA,"1179361068776349698",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AutonomyToday",4,TRUE,FALSE,NA,NA
"""Cramer is contra-indicative""... LOLS #Tesla https://t.co/VxvQ6YVCQc",FALSE,0,NA,2019-10-02 11:40:03,FALSE,NA,"1179360393044606978",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pelicanussagaci",0,FALSE,FALSE,NA,NA
"Now gone but was up for a short time yesterday. #tesla https://t.co/1ngjnC0uV7",FALSE,0,NA,2019-10-02 11:35:20,FALSE,NA,"1179359204886360065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OferShinarL",0,FALSE,FALSE,NA,NA
"RT @spotted_model: Because of the crazy #Tesla FUD these days, I read this entire article literally bracing for the regular negativity and…",FALSE,0,NA,2019-10-02 11:33:14,FALSE,NA,"1179358674415947777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elonfantommy",4,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 11:28:42,FALSE,NA,"1179357533976301574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katonbouz",71,TRUE,FALSE,NA,NA
"RT @TheDriven_io: One in five cars sold in Norway last month was a #Tesla Model 3
https://t.co/D2I4n26e5s",FALSE,0,NA,2019-10-02 11:28:37,FALSE,NA,"1179357512618905604",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","ozevchampions",3,TRUE,FALSE,NA,NA
"RT @sydney_ev: How do they keep the floors so clean with so many cars! #tesla https://t.co/CuXd12yWnB",FALSE,0,NA,2019-10-02 11:27:12,FALSE,NA,"1179357156883206146",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","ozevchampions",2,TRUE,FALSE,NA,NA
"RT @createwithprint: Thanks to @elonmusk, my dog can now drive me around the neighborhood. @tesla_truth #SmartSummon #teslav10 #Tesla https…",FALSE,0,NA,2019-10-02 11:26:57,FALSE,NA,"1179357093792497666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack__________0",16,TRUE,FALSE,NA,NA
"RT @RockTechLithium: “Almost 60 percent of all new cars sold in #Norway in March were fully #electric.”

Norway shows what is achievable wh…",FALSE,0,NA,2019-10-02 11:25:19,FALSE,NA,"1179356683295956995",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IngeniousChi",5,TRUE,FALSE,NA,NA
"RT @gerardfianen: What is even more insane is that that shortseller is actually hiding behind a non-profit and has already admitted to inde…",FALSE,0,NA,2019-10-02 11:24:07,FALSE,NA,"1179356384028221441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alpsoy66",4,TRUE,FALSE,NA,NA
"RT @TeslaCompanion: All set, the V0.2.8 is released on master! 🎉🎊🙌🏼
#iOSDev #Tesla

Changes:
- Climate setup on watchOS.
- More security wi…",FALSE,0,NA,2019-10-02 11:23:57,FALSE,NA,"1179356341749592064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","felixamyot",2,TRUE,FALSE,NA,NA
"#Tesla turns super-efficient, plans to create #cars that run on #lithiumion #batteries 
Read more:… https://t.co/gsLsMQYe1S",FALSE,0,NA,2019-10-02 11:23:21,TRUE,NA,"1179356189177585664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","switchbazaar",0,FALSE,FALSE,NA,NA
"I like Joe mode just for the quieter blinker sound. 👏🏼 #joemode #tesla",FALSE,7,NA,2019-10-02 11:19:16,FALSE,NA,"1179355160323207168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rick_scinta",0,FALSE,FALSE,NA,NA
"RT @28delayslater: While the media scrutinizes everything that @elonmusk does, behind the scenes he’s moat shopping. 

Setting the stage to…",FALSE,0,NA,2019-10-02 11:18:23,FALSE,NA,"1179354937777704964",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOriginW1",26,TRUE,FALSE,NA,NA
"RT @TeslaCompanion: All set, the V0.2.8 is released on master! 🎉🎊🙌🏼
#iOSDev #Tesla

Changes:
- Climate setup on watchOS.
- More security wi…",FALSE,0,NA,2019-10-02 11:18:02,FALSE,NA,"1179354849047171073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Haux49",2,TRUE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model 3 electric vehicle smashes sales records, recasts Australia car market 🚘⚡️🇦🇺 “Sales of petrol &amp; diesel cars have b…",FALSE,0,NA,2019-10-02 11:17:02,FALSE,NA,"1179354598966022145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alex_avoigt",21,TRUE,FALSE,NA,NA
"The future is electric.
#eMobility = #Tesla !
Batterytechnology is key! Gigafactories also. https://t.co/RqQoU1FLQc",FALSE,2,NA,2019-10-02 11:16:56,FALSE,NA,"1179354576123772937",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","HansLak",0,FALSE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 11:16:11,FALSE,NA,"1179354386818125824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AerialEng",27,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 11:14:42,FALSE,NA,"1179354011520192514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","billybirry",71,TRUE,FALSE,NA,NA
"All set, the V0.2.8 is released on master! 🎉🎊🙌🏼
#iOSDev #Tesla

Changes:
- Climate setup on watchOS.
- More securit… https://t.co/VFQD2nmtdy",FALSE,2,NA,2019-10-02 11:12:07,TRUE,NA,"1179353362644553729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TeslaCompanion",2,FALSE,FALSE,NA,NA
"#Tesla reportedly buys #AI startup that helps #SelfDrivingCars  https://t.co/BbOFPwmYRD via @engadget",FALSE,0,NA,2019-10-02 11:10:18,FALSE,NA,"1179352903158583297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlobalDataInfo",0,FALSE,FALSE,NA,NA
"RT @TeslaNY: Tesla Model 3 electric vehicle smashes sales records, recasts Australia car market 🚘⚡️🇦🇺 “Sales of petrol &amp; diesel cars have b…",FALSE,0,NA,2019-10-02 11:09:48,FALSE,NA,"1179352778075987971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrSatCHWest",21,TRUE,FALSE,NA,NA
"RT @KiwiEV: It's been shared before, but here's a big ol' lumbering American SUV attempting a drag race against the sporty, Italian, carbon…",FALSE,0,NA,2019-10-02 11:09:46,FALSE,NA,"1179352770685669378",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rigarner89",3,TRUE,FALSE,NA,NA
"RT @EladRatson: Will Israel's Merkava tank become the #Tesla of armored battle vehicles? The tank successfully completed 3,000 kilometers w…",FALSE,0,NA,2019-10-02 11:09:32,FALSE,NA,"1179352710421909504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abc11Ab",49,TRUE,FALSE,NA,NA
"What is even more insane is that that shortseller is actually hiding behind a non-profit and has already admitted t… https://t.co/DFfF1WRgDO",FALSE,25,NA,2019-10-02 11:08:33,TRUE,NA,"1179352466384707585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gerardfianen",4,FALSE,FALSE,NA,NA
"RT @tesla_addicted: Can’t take my mother in law out from the car now any suggestions @elonmusk #tesla #v10 #teslav10 #smartsummon https://t…",FALSE,0,NA,2019-10-02 11:05:49,FALSE,NA,"1179351777700917248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malaka_bc95",3,TRUE,FALSE,NA,NA
"RT @CoinCapsAi: #tesla #buys #ai #startup #deepscale in #order to #build #self-driving #robotaxis 
#bitcoin #ico #xrp #altcoins #cryptocurr…",FALSE,0,NA,2019-10-02 11:04:27,FALSE,NA,"1179351434585870337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ETN_plankton",1,TRUE,FALSE,NA,NA
"Dream cake for the dream team at @Tesla #Dartford  We hope you enjoyed your cake 🍰

Reward your staff, or mark a bu… https://t.co/Uy3rEBz8vC",FALSE,0,NA,2019-10-02 11:03:28,TRUE,NA,"1179351184311832576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheCakeStoreUK",0,FALSE,FALSE,NA,NA
"Tesla is reportedly buying a computer-vision company to help it make the technology for self-driving cars (TSLA)… https://t.co/5O1iLUTYx0",FALSE,0,NA,2019-10-02 11:03:04,TRUE,NA,"1179351084990636034",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"The Global sale figures are out and nothing is even close to touching the #Tesla #Model3 I'm surprised the #Kona di… https://t.co/aJhR2wX4QE",FALSE,1,NA,2019-10-02 11:02:17,TRUE,NA,"1179350887594123264",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","evonestop",0,FALSE,FALSE,NA,NA
"RT @theblankcollar: The #futureofwork belongs to The Blank Collar worker

#innovation #businessmodel #bpa #ai #ArtificialInteligence #block…",FALSE,0,NA,2019-10-02 11:02:01,FALSE,NA,"1179350821693210625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MynaEdu",1,TRUE,FALSE,NA,NA
"The #futureofwork belongs to The Blank Collar worker

#innovation #businessmodel #bpa #ai #ArtificialInteligence… https://t.co/WmvK339mmT",FALSE,1,NA,2019-10-02 11:01:48,TRUE,NA,"1179350764931690496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theblankcollar",1,FALSE,FALSE,NA,NA
"#tesla #buys #ai #startup #deepscale in #order to #build #self-driving #robotaxis 
#bitcoin #ico #xrp #altcoins… https://t.co/dDRusAqReW",FALSE,0,NA,2019-10-02 11:01:02,TRUE,NA,"1179350573092687872",NA,"<a href=""http://www.coincaps.ai"" rel=""nofollow"">CoinCaps</a>","CoinCapsAi",1,FALSE,FALSE,NA,NA
"RT @WallStCopywrite: #Tesla is expanding and growing in #China

#finance #money #business #entrepreneur #investment #success #bitcoin #weal…",FALSE,0,NA,2019-10-02 11:00:16,FALSE,NA,"1179350379076694016",NA,"<a href=""https://www.socialmediaroc.com"" rel=""nofollow"">Tweet Machine SMROC</a>","SocialMediaROC",1,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla to buy computer-vision startup DeepScale: report

$TSLA #Tesla https://t.co/Hq7qaokciG",FALSE,0,NA,2019-10-02 11:00:10,FALSE,NA,"1179350352862355458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelbenson",19,TRUE,FALSE,NA,NA
"#Tesla is expanding and growing in #China

#finance #money #business #entrepreneur #investment #success #bitcoin… https://t.co/S7HudrWFFt",FALSE,2,NA,2019-10-02 10:59:58,TRUE,NA,"1179350304166420482",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","WallStCopywrite",1,FALSE,FALSE,NA,NA
"Finally got around to testing summon. It’s really weird in person.  I then sat in the car and had it drive me aroun… https://t.co/ILHxKNt9Dx",FALSE,88,NA,2019-10-02 10:59:54,TRUE,NA,"1179350287838072833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","28delayslater",3,FALSE,FALSE,NA,NA
"Am I weird? I like the old Tesla lane change visualization better 🤷‍♂️ #Tesla #TeslaV10",FALSE,0,NA,2019-10-02 10:58:47,FALSE,NA,"1179350007218102274",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Martin9700",0,FALSE,FALSE,NA,NA
"RT @FMossotto: #GentleLeader is directed to San Francisco with an ETA on Oct 14, that would be the 4th ship in the first 2 weeks of Q4, nev…",FALSE,0,NA,2019-10-02 10:57:35,FALSE,NA,"1179349703537938432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsh2",2,TRUE,FALSE,NA,NA
"AUSTRIA meets ITALY #boutiquehotel #vineyard #tuscany #designhotel #naturalwine  #agriturismo #toscana #organic… https://t.co/2HnbOLzvFC",FALSE,1,NA,2019-10-02 10:56:30,TRUE,NA,"1179349432300703747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valdonica",0,FALSE,FALSE,NA,NA
"RT @facts_tesla: Unbelievable.  

Groundbreaking ceremony for #Tesla's Shanghai Gigafactory January 7, 2019

Production scheduled to begin…",FALSE,0,NA,2019-10-02 10:55:52,FALSE,NA,"1179349271776305152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redeagle1904",10,TRUE,FALSE,NA,NA
"RT @Sofiaan: Sitting in my #Tesla while it’s doing a software update feels like I’m inside a super advanced futuristic machine! It’s quiet,…",FALSE,0,NA,2019-10-02 10:55:03,FALSE,NA,"1179349065366167552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","may_ber00t",5,TRUE,FALSE,NA,NA
"RT @RockTechLithium: “Almost 60 percent of all new cars sold in #Norway in March were fully #electric.”

Norway shows what is achievable wh…",FALSE,0,NA,2019-10-02 10:53:54,FALSE,NA,"1179348776550621184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ConstructivEdge",5,TRUE,FALSE,NA,NA
"Tesla acquires computer vision startup DeepScale in push towards robotaxis 
https://t.co/QsGGuurj1O  #Tesla… https://t.co/TW7xSPfs7g",FALSE,0,NA,2019-10-02 10:53:04,TRUE,NA,"1179348569846882304",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"Tesla Buys AI Startup DeepScale in Order to Build Self-Driving Robotaxis
https://t.co/tq2PT9ge4k
#Tesla #DeepScale https://t.co/9N0mc0s2Gt",FALSE,0,NA,2019-10-02 10:51:47,FALSE,NA,"1179348245216141312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coinspeaker",0,FALSE,FALSE,NA,NA
"RT @TeslaPodcast: Tesla reportedly acquiring @DeepScale_

“DeepScale’s technology was designed to help automakers use low-wattage processor…",FALSE,0,NA,2019-10-02 10:48:07,FALSE,NA,"1179347324029607936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zungi",20,TRUE,FALSE,NA,NA
"Tesla reportedly buys AI startup that helps self-driving cars see 
https://t.co/THwTJW7CBP  #Tesla #DeepScale… https://t.co/ZNaZdkA5Gq",FALSE,0,NA,2019-10-02 10:46:05,TRUE,NA,"1179346808960622594",NA,"<a href=""https://nustrivia.com"" rel=""nofollow"">BreakingAI</a>","breaking_ai",0,FALSE,FALSE,NA,NA
"RT @Sofiaan: There are so many new car deliveries this week! Another friend took delivery of his #Tesla #Model3 today! #TeamTesla! 🎊 ⚡️⚡️⚡️…",FALSE,0,NA,2019-10-02 10:46:00,FALSE,NA,"1179346789276749830",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elonjpnews",22,TRUE,FALSE,NA,NA
"#ElonMusk just opened a construction company in #Shanghai. I figure it’s a move to commercialize #Tesla… https://t.co/gDVKYVrdCT",FALSE,0,NA,2019-10-02 10:45:25,TRUE,NA,"1179346641305899009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chinastockmonki",0,FALSE,FALSE,NA,NA
"RT @TeslaNY: “My Tesla Model 3 got home-delivered, like the supercar that it is”—@techAU 🏎🔋🇦🇺 https://t.co/lfzmKQRMvJ $TSLA #Tesla #EV http…",FALSE,0,NA,2019-10-02 10:44:50,FALSE,NA,"1179346496266866688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elonjpnews",3,TRUE,FALSE,NA,NA
"@TheTeslaShow Yup, definitely the coolest thing on my feed. @Tesla making cars better for a better tomorrow.… https://t.co/SWd887a00i",FALSE,0,"TheTeslaShow",2019-10-02 10:44:13,TRUE,"1178884061957197824","1179346340930838528","718920389603135488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuRgItOrIuM1",0,FALSE,FALSE,NA,NA
"RT @facts_tesla: Unbelievable.  

Groundbreaking ceremony for #Tesla's Shanghai Gigafactory January 7, 2019

Production scheduled to begin…",FALSE,0,NA,2019-10-02 10:44:09,FALSE,NA,"1179346325663571969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minso9442",10,TRUE,FALSE,NA,NA
"RT @mymodl3: Let this glow remind us that the Model 3 is bringing peace and joy to many around the world. #365Model3 Photo #274 #Tesla #Mod…",FALSE,0,NA,2019-10-02 10:42:55,FALSE,NA,"1179346015159308288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elonjpnews",5,TRUE,FALSE,NA,NA
"Member Project - Porsche 944 with Tesla motor 😎

https://t.co/2d8ehW1jZy

https://t.co/GqsvoS14SQ

#EV… https://t.co/711irZUdcl",FALSE,3,NA,2019-10-02 10:42:08,TRUE,NA,"1179345817120972801",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OpenInverter",0,FALSE,FALSE,NA,NA
"RT @kirillklip: @arikring @TXsharon @TheRealNumber6 @RisePDX @Tesla @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuine…",FALSE,0,NA,2019-10-02 10:38:09,FALSE,NA,"1179344812824240131",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sufiy",30,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 10:37:48,FALSE,NA,"1179344724790059008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sufiy",71,TRUE,FALSE,NA,NA
"Volvo teases electric XC40 in new images, confirms features like frunk and more #tesla #eCar https://t.co/XvG5VLarVt",FALSE,0,NA,2019-10-02 10:37:38,FALSE,NA,"1179344683262185473",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jeff1601",0,FALSE,FALSE,NA,NA
"@JATO_Dynamics I Hope that @VWGroup will get as many as possible blind golf buyers. If they don't succeed @Tesla ha… https://t.co/V0sMQXdPu8",FALSE,0,"JATO_Dynamics",2019-10-02 10:35:57,TRUE,"1179336645537075201","1179344261470441472","114690361","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gora321",0,FALSE,FALSE,NA,NA
"@Mo_sabi I would like to correct: #Tesla bought #Softbank and BD was included.",FALSE,1,"Mo_sabi",2019-10-02 10:35:41,FALSE,"1179328932350480386","1179344193216487424","44484954","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","techie4future",0,FALSE,FALSE,NA,NA
"Robotaxis are just around the corner!
And to rush up this appearance, #Tesla has acquired new startup #DeepScale.… https://t.co/wlFIc38XSF",FALSE,1,NA,2019-10-02 10:35:41,TRUE,NA,"1179344193178734594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SkywellSoftware",0,FALSE,FALSE,NA,NA
